id,name,artists,popularity,year,explicit,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,url
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,82,2016,1,223347,0.0689,0.556,0.5379999999999999,0.0,8,0.196,-5.408,0,0.0382,143.95,0.291,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
75aLTVBSGIquqzQ6AkmK3Q,Smells Like Teen Spirit,Nirvana,43,1991,0,301920,2.55e-05,0.502,0.912,0.000173,1,0.106,-4.556,1,0.0564,116.761,0.72,https://open.spotify.com/track/5ghIJDpPoe3CfHMGu71E6T
75dLEqanQTupF3dtP9exT5,Yikes,Nicki Minaj,73,2020,1,156882,0.0409,0.911,0.637,3.68e-05,8,0.238,-8.381,1,0.447,149.996,0.66,https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5
75hwtYcghca6YKW4i6C6fP,Drunk Drivers/Killer Whales,Car Seat Headrest,59,2016,1,374653,0.218,0.537,0.414,2.1e-06,2,0.103,-7.952000000000001,1,0.0404,117.101,0.4589999999999999,https://open.spotify.com/track/2os0aK782bakCPmjow0SU0
75lWQzF7y0FY9380G3gEZ9,Silent Night,Pentatonix,60,2015,0,193227,0.934,0.186,0.107,0.0,5,0.297,-14.802,1,0.0347,107.095,0.149,https://open.spotify.com/track/75lWQzF7y0FY9380G3gEZ9
75ls0gurX68lUmMjE7QcsE,all the kids are depressed,Jeremy Zucker,78,2018,1,169973,0.836,0.773,0.4370000000000001,2.42e-05,9,0.544,-8.281,1,0.0963,103.861,0.7070000000000001,https://open.spotify.com/track/75ls0gurX68lUmMjE7QcsE
75lw5aYrDq0TJsbkqCPRIJ,Rock & Roll Queen,The Subways,50,2005,0,172533,0.000172,0.381,0.746,0.00101,10,0.111,-6.598,0,0.0407,141.518,0.263,https://open.spotify.com/track/1O5qBgWDXf19N75X7Bvilv
75pQqzwgCjUOSSy5CpmAjy,Pero Ya No,Bad Bunny,74,2020,0,160638,0.0475,0.882,0.612,5.07e-06,4,0.182,-6.103,1,0.118,147.982,0.742,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
75ylrnob5O80WTKi9ugZ1Z,Problems,A R I Z O N A,66,2019,0,171898,0.0329,0.72,0.6579999999999999,0.0302,2,0.123,-7.414,1,0.0446,98.001,0.134,https://open.spotify.com/track/75ylrnob5O80WTKi9ugZ1Z
760r2LXNtMaHDKMQ5wkXbi,Cien años,Pedro Infante,63,1998,0,212707,0.907,0.5529999999999999,0.166,0.000128,7,0.139,-14.61,1,0.0314,104.341,0.61,https://open.spotify.com/track/760r2LXNtMaHDKMQ5wkXbi
763p5nkQytkOE7xmsFyu8y,Touch and Go,Ed Sheeran,51,2013,0,240987,0.294,0.812,0.542,6.92e-05,7,0.141,-5.403,0,0.0444,110.268,0.733,https://open.spotify.com/track/763p5nkQytkOE7xmsFyu8y
76709jfVPvKWp7ChPQjCk7,"Yes Sir, I Can Boogie",Baccara,52,1998,0,272000,0.113,0.452,0.754,0.0,2,0.151,-8.347000000000001,1,0.0746,122.5,0.507,https://open.spotify.com/track/2LScqpywMqGcnum6nNaxXX
769Gf7dDk9ChZrQIzt038b,Life on Mars? - 2015 Remaster,David Bowie,37,2015,0,235987,0.639,0.442,0.384,7.7e-05,10,0.0539,-14.635,1,0.0414,123.28,0.216,https://open.spotify.com/track/3ZE3wv8V3w2T2f7nOCjV0N
76AYOdnKWcSLviCsKDXyS1,Sick Like Me,In This Moment,54,2014,0,299820,0.000165,0.4479999999999999,0.982,2.32e-06,9,0.0539,-3.971,0,0.287,131.895,0.0978,https://open.spotify.com/track/76AYOdnKWcSLviCsKDXyS1
76Je5Wklky23mVoxiRszcN,Walk,Foo Fighters,68,2011,0,255960,3.620000000000001e-05,0.2339999999999999,0.865,0.000532,9,0.289,-5.131,1,0.0516,137.107,0.1939999999999999,https://open.spotify.com/track/76Je5Wklky23mVoxiRszcN
76QRh2Ikhr0i6dNjRvS3GS,En El Camino,El Fantasma,68,2017,0,168426,0.259,0.722,0.314,0.0,7,0.436,-9.82,1,0.11,101.722,0.924,https://open.spotify.com/track/76QRh2Ikhr0i6dNjRvS3GS
76SFcrLi5d60pHrzfvSjsJ,Let Me Entertain You,Robbie Williams,44,1999,0,261133,0.000172,0.4639999999999999,0.963,0.00215,10,0.0901,-5.019,1,0.0662,125.085,0.37,https://open.spotify.com/track/0SLtqCrXBRrnkxSOMA3X4W
76SgNbTUfeWFXNBquVjFax,Second Guessing - From Songland,Florida Georgia Line,32,2021,0,186667,0.381,0.547,0.511,0.0,8,0.15,-5.263999999999999,1,0.0275,137.87,0.256,https://open.spotify.com/track/24uZaMwLQ0G8ZQfTt7f64B
76XB0q4ngqpRuDgy1sFBsX,The Promise,When In Rome,1,2010,0,216224,0.542,0.515,0.877,0.0090099999999999,0,0.118,-7.315,1,0.176,118.98,0.414,https://open.spotify.com/track/48p5E25cFPanxuwCTmTpuL
76Y0gxtTxN0FyDCYh5qYQj,Get Right Witcha,Migos,63,2017,1,257546,0.0646,0.95,0.743,1.19e-05,10,0.103,-5.8610000000000015,0,0.238,136.98,0.62,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj
76YDsWGWezclVy9Z6sDGhf,Da' Dip,Freak Nasty,49,1996,1,237000,0.0079,0.953,0.428,0.0302,8,0.2239999999999999,-17.199,1,0.298,131.737,0.723,https://open.spotify.com/track/76YDsWGWezclVy9Z6sDGhf
76aY9nowIW3sC7WnjAyn5Y,Love Yourself,Justin Bieber,6,2021,0,232627,0.86,0.759,0.401,0.0,4,0.299,-8.999,1,0.259,100.126,0.5760000000000001,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
76aadnUFFANRNDs6L3aqxw,Through Glass,Stone Sour,52,2006,0,282947,0.0417,0.545,0.753,0.0,3,0.389,-4.618,0,0.036,105.754,0.434,https://open.spotify.com/track/5NeIONQWJ25uPylJBJiO4c
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,79,2017,1,217947,0.0403,0.836,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,0.51,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,78,2016,1,219147,0.152,0.774,0.753,0.0,4,0.0371,-5.4460000000000015,0,0.0517,119.002,0.8959999999999999,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
76nvqWPFucUra1xCkN1tnD,Mmm Mmm Mmm Mmm,Crash Test Dummies,54,1994,0,235173,0.25,0.58,0.575,1.83e-05,3,0.0813,-7.72,1,0.0231,92.934,0.37,https://open.spotify.com/track/3sBNaoeB8nQGtognBs5ycd
76vMKwFtdDDCLcM6zXybjB,Say Amen (Saturday Night),Panic! At The Disco,67,2018,0,189187,0.1669999999999999,0.491,0.867,0.0,6,0.4579999999999999,-2.313,0,0.103,167.965,0.602,https://open.spotify.com/track/4qSsjDGXplb6422X2INvFW
777zXDJpBufzttU4AJ2dGO,I Don't Want To Set The World On Fire,The Ink Spots,65,1998,0,181067,0.962,0.445,0.146,1.05e-05,5,0.249,-16.064,1,0.0333,86.637,0.332,https://open.spotify.com/track/777zXDJpBufzttU4AJ2dGO
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,81,2014,0,239317,0.529,0.677,0.485,2.04e-05,5,0.0766,-5.795,1,0.0361,82.001,0.493,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45
77FULy278MulVvGWS8BfK7,When Love Takes Over (feat. Kelly Rowland),David Guetta,51,2009,0,191000,0.0165,0.675,0.862,0.0004269999999999,11,0.1689999999999999,-4.614,1,0.0253,129.967,0.498,https://open.spotify.com/track/4yvItcHsSO02NB3dyRQ7he
77GcYr9JP6uvJM0kPa6Nzk,Jingle Bell Rock,Glee Cast,65,2012,0,152947,0.179,0.623,0.738,0.0,3,0.146,-5.709,1,0.0281,152.066,0.8740000000000001,https://open.spotify.com/track/77GcYr9JP6uvJM0kPa6Nzk
77KMttn3Lic7ZQKDlPqp8v,INTRO,DaBaby,66,2019,1,172800,0.0342,0.862,0.685,0.0,0,0.204,-7.699,0,0.242,100.024,0.672,https://open.spotify.com/track/77KMttn3Lic7ZQKDlPqp8v
77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',Journey,74,2001,0,248907,0.25,0.491,0.802,0.0,4,0.387,-7.106,1,0.0392,119.25,0.472,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
77TtEap7ay9c4Z5B9Lp3bv,Concept Nothing,Night Lovell,59,2014,1,248745,0.541,0.875,0.519,1.09e-05,1,0.109,-3.056,1,0.0663,110.018,0.0568,https://open.spotify.com/track/77TtEap7ay9c4Z5B9Lp3bv
77UXyXy6qie0sOtLdEIH4A,Demons,Joji,68,2018,1,176804,0.416,0.4579999999999999,0.3779999999999999,0.0919,2,0.0966,-11.354,0,0.15,168.232,0.037,https://open.spotify.com/track/3IsOr4fNjL24DtkNIBqjKz
77a5Eu7lC3tG0Sukt2O91U,Born to Love You,LANCO,61,2018,0,230013,0.131,0.659,0.902,9.89e-05,7,0.0574,-6.192,1,0.0296,124.988,0.81,https://open.spotify.com/track/77a5Eu7lC3tG0Sukt2O91U
77bIDfQElFrLQjp2ZdTaam,I Have A Dream - From 'Mamma Mia!' Original Motion Picture Soundtrack,Amanda Seyfried,57,2008,0,262373,0.804,0.289,0.423,0.0,0,0.251,-7.269,1,0.0289999999999999,205.104,0.472,https://open.spotify.com/track/0R0EwMsP1270gOt0cI7030
77e1nMP91hFXVoM8KCuAEC,AYAYAY!,Christian Nodal,0,2021,0,130760,0.46,0.6679999999999999,0.638,0.0,2,0.161,-3.867,1,0.0321,148.154,0.662,https://open.spotify.com/track/1yXOIdoYQiLMDzx9UHwD29
77hjM9bMmgfTGJXv14UFmi,Play That Song,Train,67,2017,0,243253,0.0231,0.392,0.825,2.25e-06,0,0.0972,-2.068,0,0.0535,98.959,0.482,https://open.spotify.com/track/77hjM9bMmgfTGJXv14UFmi
77jdTLPg3EXHJ8cbU7SBni,Llegaste tú,Jesse & Joy,60,2006,0,246667,0.196,0.547,0.528,0.0,0,0.1639999999999999,-6.525,1,0.025,146.06799999999996,0.29,https://open.spotify.com/track/77jdTLPg3EXHJ8cbU7SBni
77loZpT5Y5PRP1S451P9Yz,The Reason,Hoobastank,79,2003,0,232800,0.0129,0.472,0.6709999999999999,0.0,4,0.159,-4.649,1,0.0289999999999999,82.95200000000001,0.0681,https://open.spotify.com/track/6Gn02ZC8juXwQ10Xk7ACXx
77mT8LF6gDOLZNOjUhmwfV,"Wicked Game - Live at Killkenny Arts Festival, Ireland/2011",James Vincent McMorrow,51,2012,0,271800,0.872,0.545,0.181,0.0035,11,0.6890000000000001,-14.698,1,0.0362,113.221,0.16,https://open.spotify.com/track/77mT8LF6gDOLZNOjUhmwfV
77nCy2tiLZ19QAknLT3cr6,If You're Over Me,Years & Years,3,2021,0,189000,0.0622,0.631,0.853,0.0,8,0.0603,-4.513999999999999,1,0.0912,103.834,0.614,https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd
77tmFqXDcvsjBYZ0F7E9WH,Scentless Apprentice,Nirvana,39,1993,0,228053,1.53e-06,0.31,0.83,0.146,1,0.1369999999999999,-8.527000000000001,1,0.0482,170.56799999999996,0.617,https://open.spotify.com/track/3fpNJIa9i0ccpQJtLQzXHb
77uktQePd9IdeMPVWlu1cO,海闊天空 - Edited Version,Beyond,57,1992,0,239507,0.69,0.311,0.311,0.0,5,0.195,-11.515999999999998,1,0.0323,76.95100000000002,0.369,https://open.spotify.com/track/77uktQePd9IdeMPVWlu1cO
77vDHmiANW3JS2gNN5q7pI,Fall Away,Twenty One Pilots,61,2009,0,182000,0.238,0.816,0.7659999999999999,0.0127,5,0.0893,-5.176,1,0.0565,120.011,0.696,https://open.spotify.com/track/77vDHmiANW3JS2gNN5q7pI
77yuzxCS3csrgTPSW0pvyk,O,Coldplay,62,2014,0,323480,0.911,0.371,0.216,0.826,10,0.0934,-14.727,1,0.0358,136.998,0.0645,https://open.spotify.com/track/77yuzxCS3csrgTPSW0pvyk
786NsUYn4GGUf8AOt0SQhP,State Of Grace,Taylor Swift,49,2012,0,295187,0.000197,0.588,0.825,0.00138,4,0.0885,-5.8820000000000014,1,0.0328,129.968,0.397,https://open.spotify.com/track/786NsUYn4GGUf8AOt0SQhP
786ymAh5BmHoIpvjyrvjXk,Goodbye To A World,Porter Robinson,68,2014,0,328507,0.4529999999999999,0.444,0.35,0.109,9,0.0824,-7.194,1,0.0483,95.979,0.0973,https://open.spotify.com/track/786ymAh5BmHoIpvjyrvjXk
78Bem5yP49K6uybhAMAFdy,No Te Vayas,Los Diablitos,57,2002,0,297240,0.36,0.757,0.809,0.0,4,0.171,-4.994,1,0.0579999999999999,143.21200000000005,0.843,https://open.spotify.com/track/78Bem5yP49K6uybhAMAFdy
78DVpEWwmJFC25KGz8fJuE,Clavado En Un Bar,Maná,72,1997,0,310813,0.00737,0.634,0.8540000000000001,2.49e-06,11,0.0664,-3.444,1,0.0369,148.003,0.564,https://open.spotify.com/track/78DVpEWwmJFC25KGz8fJuE
78SOBkauu6CnXV2OtpDrHK,Rot,Dry Kill Logic,49,2001,1,272267,0.000102,0.3989999999999999,0.937,0.000542,7,0.608,-4.311,1,0.0969,136.46,0.29,https://open.spotify.com/track/78SOBkauu6CnXV2OtpDrHK
78X9D3v7OarDPNdTPUV4CQ,War Baby,Roddy Ricch,64,2019,1,195668,0.337,0.6629999999999999,0.706,0.0,5,0.113,-6.97,0,0.3289999999999999,74.836,0.244,https://open.spotify.com/track/78X9D3v7OarDPNdTPUV4CQ
78XgmmZycJ2HSSbHRYdlxy,Dreaming Of You,Selena,50,2005,0,314533,0.346,0.615,0.4479999999999999,6.35e-05,0,0.0606,-10.82,0,0.0297,82.883,0.2319999999999999,https://open.spotify.com/track/5EL8hqM8YQJHKKnzGdahly
78Y09Zpn8eUWuKKG618ma3,Senderito de Amor,Lisandro Meza,47,1992,0,195605,0.155,0.8,0.5770000000000001,3.75e-06,8,0.0981,-7.57,1,0.0694,92.786,0.964,https://open.spotify.com/track/78Y09Zpn8eUWuKKG618ma3
78YJJJH55MSyk7547100sW,The Day I Tried To Live,Soundgarden,58,1994,0,320107,0.000164,0.472,0.752,0.181,0,0.0903,-6.051,1,0.0555,133.248,0.305,https://open.spotify.com/track/78YJJJH55MSyk7547100sW
78YTl0P96kBCBXUSzKoqAm,Control,Playboi Carti,71,2020,1,197790,0.0283,0.705,0.752,0.0,7,0.299,-6.87,1,0.095,142.05100000000004,0.305,https://open.spotify.com/track/78YTl0P96kBCBXUSzKoqAm
78cIbVjU1xn7mbQ9i35avl,i think you're really cool,guardin,70,2018,0,160661,0.904,0.503,0.446,0.0,5,0.303,-6.279,1,0.0547,174.062,0.476,https://open.spotify.com/track/78cIbVjU1xn7mbQ9i35avl
78dbqYDvx6FOefROApu9w0,Inevitable,Shakira,69,1998,0,192867,0.2689999999999999,0.595,0.461,0.000149,6,0.123,-7.786,1,0.0641,91.976,0.3379999999999999,https://open.spotify.com/track/78dbqYDvx6FOefROApu9w0
78pn8k7RogKo2oxl0DyX6d,One More Sleep,Leona Lewis,74,2013,0,239587,0.4639999999999999,0.638,0.813,0.0,11,0.344,-3.849,1,0.0362,112.986,0.754,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
78qA09zvWzvCZPOPUMF6pN,Sleep Walk,John Cafferty & the Beaver Brown Band,44,1993,0,141827,0.851,0.762,0.1989999999999999,0.915,1,0.1009999999999999,-9.867,1,0.0334,95.261,0.442,https://open.spotify.com/track/78qA09zvWzvCZPOPUMF6pN
78qb7NCVRRhXFLv5cCVWwP,Final Song,MØ,16,2017,0,235827,0.0139999999999999,0.695,0.672,8.44e-05,1,0.0756,-6.109,0,0.0345,104.988,0.245,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,83,2020,0,134240,0.127,0.7070000000000001,0.955,0.0,10,0.2019999999999999,-4.593,0,0.222,125.989,0.575,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
78twQ5XCFJMTE37ZSU0gsj,Mercy,Duffy,56,2008,0,219920,0.266,0.7929999999999999,0.8590000000000001,0.000356,0,0.133,-3.774,1,0.0332,129.911,0.964,https://open.spotify.com/track/1zusIxNqJu8i4g6P6hJ2Qa
78xj07VVFK5uHTaGPIu13S,Buss It,Erica Banks,77,2020,1,187000,0.0593,0.956,0.502,0.0,9,0.238,-5.995,1,0.213,110.003,0.795,https://open.spotify.com/track/78xj07VVFK5uHTaGPIu13S
78zUxUPvONPgMIt46q5be6,Please Keep Loving Me,James TW,70,2017,0,195920,0.1169999999999999,0.537,0.469,1.78e-06,5,0.106,-8.486,1,0.0764,175.97099999999998,0.294,https://open.spotify.com/track/1rp1lRbL41qnlw354j8iTp
78zYiMv9yNTHgmm6kaUPCm,Saturday Night,Bay City Rollers,51,1993,0,174400,0.1989999999999999,0.514,0.6809999999999999,0.0356,7,0.0745,-10.026,1,0.065,136.821,0.913,https://open.spotify.com/track/61WoUNL65js7yo74poi6TC
792HwhrdO3ErRKL5yRe4Ge,Invincible,Pop Smoke,80,2020,1,127547,0.125,0.5479999999999999,0.732,0.0,11,0.2689999999999999,-5.652,0,0.336,142.791,0.612,https://open.spotify.com/track/792HwhrdO3ErRKL5yRe4Ge
794LRMm5vapB2wM0pKzPuT,Piensa en mí,Luz Casal,54,1991,0,269360,0.866,0.581,0.204,0.00035,4,0.145,-12.023,1,0.0293,81.825,0.29,https://open.spotify.com/track/794LRMm5vapB2wM0pKzPuT
79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,Coyote Theory,74,2020,0,242010,0.4320000000000001,0.306,0.664,7.4999999999999985e-06,9,0.135,-6.07,1,0.0276,158.283,0.321,https://open.spotify.com/track/3sgf2a905hjZ81tXYytY6i
79Hz50oQtHIt5dDoEx4IDk,Hold On,Jonas Brothers,52,2007,0,164973,0.00399,0.4679999999999999,0.892,0.0,11,0.368,-3.555,1,0.132,149.162,0.8170000000000001,https://open.spotify.com/track/4Y1oSgs4xKUU52aRANSZK0
79XrkTOfV1AqySNjVlygpW,Energy,Drake,70,2015,1,181933,0.38,0.747,0.5710000000000001,0.0,11,0.534,-7.916,1,0.478,172.104,0.5529999999999999,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW
79e2GU4RLPjAqnijfvsXYr,Generation Why,Conan Gray,68,2018,0,219680,0.347,0.561,0.684,2.93e-06,9,0.122,-8.235,1,0.0669,81.977,0.528,https://open.spotify.com/track/7tNhwv2FmI6a1mgIReSXR6
79esEXlqqmq0GPz0xQSZTV,Lost In Japan,Shawn Mendes,74,2018,0,201200,0.255,0.713,0.738,0.0,10,0.106,-6.784,1,0.374,105.027,0.425,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
79hJaqmVdohltPBNN6BULM,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,56,1990,0,281667,0.07,0.708,0.5670000000000001,0.00105,10,0.152,-15.539,0,0.0355,103.606,0.955,https://open.spotify.com/track/6v3xCVgM73PGb0JIlF264a
79mdw3IznNCFsF7R9O2KGz,Dejaría Todo,Chayanne,66,1998,0,284467,0.449,0.631,0.7509999999999999,0.0,8,0.286,-6.4570000000000025,1,0.0284,143.924,0.685,https://open.spotify.com/track/7cKDTgEOfhG4v6R8HngRrP
79nEEoEPY2w8EXj9hjn5oc,Ginseng Strip 2002,Yung Lean,60,2013,0,154000,0.0848,0.601,0.7120000000000001,0.0,1,0.479,-9.433,1,0.0431,114.998,0.386,https://open.spotify.com/track/79nEEoEPY2w8EXj9hjn5oc
79qxwHypONUt3AFq0WPpT9,Rainbow,Kacey Musgraves,72,2018,0,214293,0.88,0.581,0.1969999999999999,0.0,3,0.107,-7.697,1,0.0329,130.36700000000002,0.349,https://open.spotify.com/track/79qxwHypONUt3AFq0WPpT9
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,85,2019,1,216387,0.212,0.5479999999999999,0.805,0.000389,7,0.408,-5.732,1,0.351,142.094,0.648,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
79y4fe9RE0KtxXGj4WmRT5,Levanto Mis Manos,Samuel Hernández,63,2004,0,320000,0.7190000000000001,0.575,0.631,3.5000000000000016e-06,2,0.407,-6.981,1,0.0407,126.201,0.327,https://open.spotify.com/track/79y4fe9RE0KtxXGj4WmRT5
7A07Yu1dRND3RKDzbhKrDs,Fuerte No Soy,Intocable,71,1999,0,267333,0.1169999999999999,0.659,0.433,0.0004269999999999,11,0.0829,-11.015,0,0.0362,125.556,0.455,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
7A1V7IEbwn2nuFGreV8DNv,Si Tú Te Vas,Enrique Iglesias,59,1995,0,244000,0.414,0.557,0.412,2.66e-06,11,0.0849,-9.608,1,0.0262,137.458,0.251,https://open.spotify.com/track/2L9jPTSCT5K0gkgpXONyMK
7A27Rj3872xK0LcUMI8aAl,Message In A Bottle,The Police,45,2002,0,289360,0.0543,0.565,0.823,1.16e-05,1,0.248,-8.343,0,0.0368,150.94299999999996,0.83,https://open.spotify.com/track/1oYYd2gnWZYrt89EBXdFiO
7A9JOwFbFZtWSPulZCc0gB,Me Enseñaste,Ricardo Arjona,35,1996,0,281667,0.5379999999999999,0.5820000000000001,0.55,0.000173,7,0.141,-8.972999999999997,1,0.0424,77.50399999999998,0.518,https://open.spotify.com/track/3xIhI2xXfNnDYYWetdRmYD
7ACxUo21jtTHzy7ZEV56vU,Crazy Train,Ozzy Osbourne,77,2020,0,293183,0.408,0.4539999999999999,0.913,0.000271,9,0.248,-4.008,1,0.107,137.688,0.521,https://open.spotify.com/track/2b9lp5A6CqSzwOrBfAFhof
7ADBL3WZ9Oyj7zgkg7ODT8,You Worry Me,Nathaniel Rateliff & The Night Sweats,63,2018,0,214160,0.124,0.6659999999999999,0.6459999999999999,0.286,2,0.095,-7.722,1,0.0268,100.05,0.664,https://open.spotify.com/track/0gqxf8wrEkewjmZB7OT4mL
7AEAGTc8cReDqcbPoY9gwo,We Are Never Ever Getting Back Together,Taylor Swift,64,2012,0,191880,0.00957,0.628,0.6759999999999999,2.65e-05,7,0.102,-5.9110000000000005,1,0.0916,85.984,0.75,https://open.spotify.com/track/7AEAGTc8cReDqcbPoY9gwo
7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,84,2018,0,121887,0.883,0.669,0.308,0.0,11,0.0984,-10.068,1,0.0289999999999999,64.934,0.52,https://open.spotify.com/track/4PANCoXZX3RaT2D6mqSdEU
7AGzTbud2YM2ePcCrAgLkC,Tarde (Sin Daños a Terceros),Ricardo Arjona,50,1992,0,255987,0.942,0.484,0.2269999999999999,2.11e-06,9,0.127,-8.507,0,0.115,83.39399999999998,0.195,https://open.spotify.com/track/7AGzTbud2YM2ePcCrAgLkC
7AOQLTEHAbsQBX7rfDjFrT,I Don't Feel Like Dancin' - Radio Edit,Scissor Sisters,39,2020,0,248640,0.0154,0.71,0.924,0.0,7,0.114,-3.415,1,0.0282,108.035,0.915,https://open.spotify.com/track/1qEHgdFqUxFebMPk8s2HLY
7ARveOiD31w2Nq0n5FsSf8,Perfect Places,Lorde,68,2017,1,221874,0.00241,0.622,0.58,2.95e-05,1,0.1119999999999999,-5.273,0,0.0504,104.41,0.512,https://open.spotify.com/track/1wC93sZRGcTgKLN2UWRSwW
7AUjVtCh9RUp5eOnfSoHxh,จำฉันได้หรือเปล่า,Chocolate Kit,0,2004,0,272080,0.01,0.632,0.836,0.163,2,0.344,-7.5,1,0.0293,144.003,0.894,https://open.spotify.com/track/18H2sZjShEZbefihG743Ly
7AZ7Pc8CNzgxd8hZCPefgD,Why Can't This Be Love,Van Halen,38,1996,0,211080,0.0253,0.466,0.696,0.0,0,0.489,-9.307,1,0.0637,176.69799999999995,0.6809999999999999,https://open.spotify.com/track/0TaT50ZZxT4ytZxuqkE3A9
7Afr3PKTtlFGHGiXYgnv6P,I Like You,Ben Rector,61,2013,0,138507,0.321,0.624,0.3339999999999999,3.27e-06,3,0.113,-11.89,1,0.0391,157.92,0.397,https://open.spotify.com/track/5C2Vas6jEIarFNVhNHuTGB
7AvprzMsRJpybaalckaT8c,Man Of The Year,Juice WRLD,77,2020,1,136408,0.00584,0.621,0.695,0.0,4,0.086,-5.124,1,0.0911,173.96599999999995,0.298,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
7AzlLxHn24DxjgQX73F9fU,No Idea,Don Toliver,82,2020,0,154424,0.524,0.652,0.631,0.000579,6,0.165,-5.718,0,0.0893,127.998,0.35,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,Clairo,87,2019,0,188387,0.598,0.7440000000000001,0.619,0.00372,0,0.231,-9.805,1,0.039,112.997,0.6409999999999999,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
7BD50ATrF3Vab5FQy7vtK8,How Do I Live,LeAnn Rimes,69,2003,0,266973,0.128,0.5770000000000001,0.462,0.0,2,0.0822,-7.989,1,0.0279,128.303,0.258,https://open.spotify.com/track/6lo9DfMREEeZaWWU6KSYp5
7BDbyDs5FUmnh955RABFd7,Good Kisser,Lake Street Dive,65,2018,0,218493,0.119,0.485,0.591,0.00278,10,0.0787,-3.888,1,0.0453,160.336,0.636,https://open.spotify.com/track/4PcNBh7bpbk5kpe4rwllY5
7BFI9QZPQKgYuR2HhDgwbG,Royals,Lorde,72,2013,0,190185,0.121,0.674,0.428,0.0,7,0.132,-9.504,1,0.122,84.87799999999999,0.337,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3
7BHPfjnhrmPLcnAL3mx6cT,The Hardest Thing,98º,49,1998,0,274627,0.154,0.723,0.48,0.0,10,0.0672,-7.502999999999999,1,0.0282,87.99,0.5710000000000001,https://open.spotify.com/track/7BHPfjnhrmPLcnAL3mx6cT
7BNDyzwDboNRR2wmd7GSew,Of The Night,Bastille,62,2013,0,214206,0.0192,0.67,0.8290000000000001,0.000225,5,0.089,-7.2,0,0.0427,125.01,0.349,https://open.spotify.com/track/4yFEz5j53bnYoavrMqJY6i
7BSMSvK0WxrDeI98bswYa8,Berlin,RY X,60,2016,0,174172,0.963,0.3929999999999999,0.0668,0.105,7,0.107,-20.755,1,0.0404,136.938,0.0384,https://open.spotify.com/track/7BSMSvK0WxrDeI98bswYa8
7BW9jai2TB1YkDkW8Hqf7E,Reggaeton,J Balvin,0,2021,0,158800,0.0165,0.747,0.74,9.940000000000004e-05,4,0.1009999999999999,-4.325,0,0.191,176.062,0.552,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
7BYqVvoXpQFhs4jJ0qqNZt,Entre dos tierras,Heroes Del Silencio,65,1990,0,368320,0.0351,0.4579999999999999,0.746,0.0,11,0.172,-9.444,0,0.0318,166.095,0.511,https://open.spotify.com/track/7BYqVvoXpQFhs4jJ0qqNZt
7BbyWKteSctTKe696qf7fw,Year 3000,Jonas Brothers,49,2006,0,201813,0.0163,0.622,0.919,6.87e-06,11,0.523,-4.088,1,0.0651,107.06,0.81,https://open.spotify.com/track/3OB5BAGCGtnEYHRh7B6UH9
7Be81Zrxv29TyFJEPPyf8h,Rough Boy,ZZ Top,44,1992,0,287427,0.203,0.421,0.735,0.00746,9,0.24,-7.09,1,0.0364,158.003,0.604,https://open.spotify.com/track/09C7ULYG1WhWgngwkkvVxN
